,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
685,Harbourfront,43.6542599,-79.3606359,Impact Kitchen,43.65636850543279,-79.35697968750694,Restaurant
686,Harbourfront,43.6542599,-79.3606359,Dominion Pub and Kitchen,43.65691857501867,-79.35896684476664,Pub
687,Harbourfront,43.6542599,-79.3606359,Morning Glory Cafe,43.6539469426353,-79.36114884214422,Breakfast Spot
688,Harbourfront,43.6542599,-79.3606359,Corktown Common,43.65561779974973,-79.35621133974291,Park
689,Harbourfront,43.6542599,-79.3606359,The Distillery Historic District,43.65024435658077,-79.35932278633119,Historic Site
690,Harbourfront,43.6542599,-79.3606359,Figs Breakfast & Lunch,43.65567455427388,-79.36450328924941,Breakfast Spot
691,Harbourfront,43.6542599,-79.3606359,Distillery Sunday Market,43.650074989330655,-79.36183171318666,Farmers Market
692,Harbourfront,43.6542599,-79.3606359,SOMA chocolatemaker,43.65062222570758,-79.35812684032682,Chocolate Shop
693,Harbourfront,43.6542599,-79.3606359,Brick Street Bakery,43.650574039683974,-79.35953942981405,Bakery
694,Harbourfront,43.6542599,-79.3606359,Rooster Coffee,43.65189965670432,-79.36560912104514,Coffee Shop
695,Harbourfront,43.6542599,-79.3606359,Young Centre for the Performing Arts,43.65082466432163,-79.35759324240415,Performing Arts Venue
696,Harbourfront,43.6542599,-79.3606359,Cacao 70,43.65006669456167,-79.36072263183006,Dessert Shop
697,Harbourfront,43.6542599,-79.3606359,Arvo,43.64996280366945,-79.36144178325522,Coffee Shop
698,Harbourfront,43.6542599,-79.3606359,Sumach Espresso,43.658135405533066,-79.35951549011845,Coffee Shop
699,Harbourfront,43.6542599,-79.3606359,Starbucks,43.651613,-79.364917,Coffee Shop
700,Harbourfront,43.6542599,-79.3606359,Underpass Park,43.65576361726025,-79.3548059463501,Park
701,Harbourfront,43.6542599,-79.3606359,Cluny Bistro & Boulangerie,43.650565116074695,-79.35784287026658,French Restaurant
702,Harbourfront,43.6542599,-79.3606359,Dark Horse Espresso Bar,43.65308057884428,-79.3570778621122,Coffee Shop
703,Harbourfront,43.6542599,-79.3606359,ODIN Cafe + Bar,43.65673854492805,-79.35650305267754,Café
704,Harbourfront,43.6542599,-79.3606359,Berkeley Church,43.655123241745,-79.36587330410704,Event Space
705,Harbourfront,43.6542599,-79.3606359,Cocina Economica,43.65495889022676,-79.36565725073979,Mexican Restaurant
706,Harbourfront,43.6542599,-79.3606359,El Catrin,43.650600737117,-79.35892024942333,Mexican Restaurant
707,Harbourfront,43.6542599,-79.3606359,Parliament Square Park,43.65026388338689,-79.36219509081177,Park
708,Harbourfront,43.6542599,-79.3606359,The Sweet Escape Patisserie,43.650632173026096,-79.35870913127346,Bakery
709,Harbourfront,43.6542599,-79.3606359,Caffe Furbo,43.64996988230381,-79.3588494638819,Café
710,Harbourfront,43.6542599,-79.3606359,The Yoga Lounge,43.655515222617204,-79.36495542526245,Yoga Studio
711,Harbourfront,43.6542599,-79.3606359,The Aviary,43.65363394725125,-79.35466212072043,Pub
712,Harbourfront,43.6542599,-79.3606359,Mill St. Brew Pub,43.65035331843578,-79.3584893665057,Pub
713,Harbourfront,43.6542599,-79.3606359,Greg's Ice Cream,43.65010164153305,-79.3604404498866,Ice Cream Shop
714,Harbourfront,43.6542599,-79.3606359,John Fluevog Shoes,43.64989585773888,-79.35943595030609,Shoe Store
715,Harbourfront,43.6542599,-79.3606359,Izumi,43.649969793501604,-79.36015326451906,Asian Restaurant
716,Harbourfront,43.6542599,-79.3606359,Soulpepper Theatre,43.65078003430492,-79.35761534068922,Theater
717,Harbourfront,43.6542599,-79.3606359,Arta Gallery,43.650022181882065,-79.36122168476822,Art Gallery
718,Harbourfront,43.6542599,-79.3606359,Ontario Spring Water Sake Company,43.649921646081026,-79.36007302731127,Brewery
719,Harbourfront,43.6542599,-79.3606359,Vistek,43.657046400257215,-79.35966695607046,Electronics Store
720,Harbourfront,43.6542599,-79.3606359,The Beer Store,43.657773,-79.3574632,Beer Store
721,Harbourfront,43.6542599,-79.3606359,TD Canada Trust,43.65277976270277,-79.35633626256559,Bank
722,Harbourfront,43.6542599,-79.3606359,Savoury Grounds,43.65682097000449,-79.3589698353747,Coffee Shop
723,Harbourfront,43.6542599,-79.3606359,Residence & Conference Centre,43.653040000000004,-79.35704,Hotel
724,Harbourfront,43.6542599,-79.3606359,The Healthy Road,43.65626458588645,-79.35711882680904,Health Food Store
725,Harbourfront,43.6542599,-79.3606359,FUEL+,43.653193,-79.355867,Coffee Shop
726,Harbourfront,43.6542599,-79.3606359,Tim Hortons,43.6566309,-79.3562402,Coffee Shop
727,Harbourfront,43.6542599,-79.3606359,GW General,43.650495,-79.357538,Antique Shop
728,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,UNIQLO ユニクロ,43.65591027779457,-79.38064099181345,Clothing Store
729,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Silver Snail Comics,43.657031379584076,-79.38140310220501,Comic Shop
730,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Blaze Pizza,43.656518,-79.380015,Pizza Place
731,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Yonge-Dundas Square,43.65605389742189,-79.38049504264389,Plaza
732,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,DAVIDsTEA,43.656586190271064,-79.38116704725515,Tea Room
733,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Page One Cafe,43.657771611126,-79.37607256916809,Café
734,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Burrito Boyz,43.656265264409015,-79.3783431837677,Burrito Place
735,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Ed Mirvish Theatre,43.655101567321054,-79.37976762131545,Theater
736,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Jazz Bistro,43.65567828473835,-79.37927565514764,Music Venue
737,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,The Black Canary Espresso Bar,43.65702925121356,-79.38138512728051,Café
738,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Hokkaido Ramen Santouka らーめん山頭火,43.65643520293576,-79.37758637997794,Ramen Restaurant
739,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Five Guys,43.657106353057614,-79.38130606340378,Burger Joint
740,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Salad King,43.65760101432665,-79.38161963017174,Thai Restaurant
741,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Samsung Experience Store (Eaton Centre),43.65564777812532,-79.38101080745759,Electronics Store
742,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Cineplex Cinemas,43.656125559486135,-79.38039005666785,Movie Theater
743,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Infuse Cafe,43.6580680435525,-79.38172645275614,Coffee Shop
744,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,The Senator Restaurant,43.65564091455336,-79.37919882575555,Diner
745,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Banh Mi Boys,43.659292,-79.381949,Sandwich Place
746,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Tokyo Smoke,43.65723,-79.38087,Coffee Shop
747,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Barberian's Steak House,43.657755129259264,-79.38217741375935,Steakhouse
748,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Nordstrom,43.655041,-79.3809665,Clothing Store
749,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,JOEY Eaton Centre,43.65540379999999,-79.38192889999998,Restaurant
750,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Elmwood Spa,43.65775923413671,-79.38258620521141,Spa
751,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Spring Sushi,43.65625252981609,-79.38065954471074,Sushi Restaurant
752,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Milestones,43.65630763877395,-79.38082230024877,Fast Food Restaurant
753,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,The Grand Hotel & Suites Toronto,43.65644901207742,-79.3741100180102,Hotel
754,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,BMV Books,43.6570470610916,-79.3816606143166,Bookstore
755,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Kinka Izakaya Original,43.66059636632362,-79.37889120754515,Japanese Restaurant
756,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,JOEY,43.656093654082795,-79.38187792357715,American Restaurant
757,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,The Queen and Beaver Public House,43.65747228208784,-79.38352412327917,Gastropub
758,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Oakham Café,43.658077944767534,-79.37831497990125,Café
759,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Chipotle Mexican Grill,43.656859999999995,-79.38091,Mexican Restaurant
760,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Balzac's Coffee,43.657854406722784,-79.37919981155156,Coffee Shop
761,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Elgin And Winter Garden Theatres,43.65339379601959,-79.3785073962175,Theater
762,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Hailed Coffee,43.65883296982352,-79.38368351986598,Coffee Shop
763,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Bourbon St. Grill,43.65513514101621,-79.3808225262395,Fast Food Restaurant
764,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,The 3 Brewers,43.655474284721,-79.38041324445061,Beer Bar
765,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,DAVIDsTEA,43.655069819496575,-79.38059022205873,Tea Room
766,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Solei Tanning Salon,43.65473408234762,-79.38024826065258,Tanning Salon
767,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Ryerson Image Centre,43.657523371610935,-79.37945958709186,Art Gallery
768,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Danish Pastry House,43.654574,-79.38074,Bakery
769,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Crepe Delicious,43.65453648827725,-79.38088885547485,Fast Food Restaurant
770,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Kinton Ramen,43.66063169500672,-79.37887964897601,Ramen Restaurant
771,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Tim Hortons,43.656755,-79.380512,Coffee Shop
772,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,SEPHORA,43.653688,-79.38011999999998,Cosmetics Shop
773,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,MUJI,43.656024,-79.383284,Miscellaneous Shop
774,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Indigo,43.65351471121164,-79.38069591056922,Bookstore
775,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Ryerson Athletics Centre,43.65843443942876,-79.37929610991361,College Rec Center
776,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Jack Astor's Bar & Grill,43.656019399920595,-79.38032551379719,Restaurant
777,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Trattoria Mercatto,43.654453144701996,-79.38097410756741,Italian Restaurant
778,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,CF Toronto Eaton Centre,43.653593763401176,-79.38061140153864,Shopping Mall
779,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Paramount Fine Foods,43.65502870847598,-79.38024513018975,Middle Eastern Restaurant
780,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Red Lobster,43.656328,-79.38362099999998,Seafood Restaurant
781,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Kabul Express,43.656691468354644,-79.37664313658586,Middle Eastern Restaurant
782,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,The Elm Tree Restaurant,43.65739749535259,-79.38376054171512,Modern European Restaurant
783,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Scaddabush Italian Kitchen & Bar,43.658920292028725,-79.38289105381784,Italian Restaurant
784,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Panera Bread,43.657107453274186,-79.38157439231874,Bakery
785,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,MAC,43.65405547492733,-79.38071368220903,Cosmetics Shop
786,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,LUSH,43.653557,-79.3804,Cosmetics Shop
787,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Hollister Co.,43.65447966010221,-79.38091371769394,Clothing Store
788,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Duke's Refresher + Bar,43.658979856830356,-79.38294890507811,Bar
789,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Lake Devo,43.6569936860937,-79.37689788366987,Lake
790,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Ali Baba's - Yonge north of Dundas,43.65791597172264,-79.38168923893144,Middle Eastern Restaurant
791,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Booster Juice,43.65631796,-79.38276487,Juice Bar
792,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Bath & Body Works,43.65421636909306,-79.38099524844415,Cosmetics Shop
793,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Roots,43.65361341708363,-79.38024401664735,Clothing Store
794,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,GB Hand-Pulled Noodles,43.65643422548463,-79.3837827356398,Chinese Restaurant
795,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Marshalls,43.659308,-79.3824621,Department Store
796,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Magic Tailor,43.653741582288646,-79.3797452388142,Clothing Store
797,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,HomeSense,43.653053299999996,-79.37944959999999,Furniture / Home Store
798,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Nordstrom Ebar,43.654648676831954,-79.38057377013143,Coffee Shop
799,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Citrus Restaurant & Lounge @ The Grand Hotel,43.65627304573888,-79.37422062269164,Lounge
800,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Panago,43.65825817735338,-79.38431282558369,Pizza Place
801,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,KAKA,43.65745745164475,-79.38419169987877,Japanese Restaurant
802,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Starbucks,43.65446528594945,-79.37891894388453,Coffee Shop
803,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Chatime 日出茶太,43.65554164147378,-79.38468427043243,Bubble Tea Shop
804,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Uncle Tetsu's Cheesecake (Uncle Tetsu's Japanese Cheesecake),43.656062872456424,-79.38369472446466,Dessert Shop
805,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Imperial Pub,43.65625426976555,-79.37895528846455,Pub
806,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Bubble Republic Tea House 奶茶黨部,43.656707495984975,-79.38416470657434,Bubble Tea Shop
807,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Starbucks,43.65596912045542,-79.38268426666407,Coffee Shop
808,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Victoria's Secret,43.653205881191866,-79.38052200729167,Lingerie Store
809,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Fine Asian Bowl,43.65538660000001,-79.3803264,Vietnamese Restaurant
810,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Disney Store,43.654247999999995,-79.381232,Toy / Game Store
811,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Reds Midtown Tavern,43.659128249470015,-79.38226565563254,Wine Bar
812,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Ethiopiques,43.656512743041546,-79.37707774884599,Ethiopian Restaurant
813,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,EB Games,43.65529344166874,-79.38032812642463,Video Game Store
814,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Tangerine Café,43.65393690330819,-79.37972202364307,Bank
815,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Fran's,43.65426474929814,-79.37912005538317,Diner
816,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Katsuya,43.65986035759321,-79.37878806223506,Japanese Restaurant
817,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Starbucks,43.659509,-79.382132,Coffee Shop
818,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Ali Basha Cafè,43.65668970000001,-79.3754589,Hookah Bar
819,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,lululemon athletica,43.653394,-79.38072199999998,Sporting Goods Shop
820,"Downtown Toronto, Garden District",43.6571618,-79.37893709999999,Ryerson Square,43.65698842888605,-79.37689617296417,Other Great Outdoors
